Number,FirstName,LastName,Status,Height,IsUndraftedFreeAgent,InjuryStatus
,Joseph,Scates,Inactive,6'2",True,
,Ulumoo,Ale,Inactive,6'6",True,
,Mason,Fairchild,Inactive,6'4",True,
,Aaron,Beasley,Inactive,6'1",True,
,Tyler,Smith,Inactive,6'8",True,
,Willie,Drew,Inactive,6'0",True,
,Lawrence,Johnson,Inactive,6'0",True,
,Jeremiah,Crawford,Inactive,6'5",True,
,Jaden,Shirden,Inactive,5'9",True,
,Lou,Hedley,Inactive,6'4",True,
,Samson,Nacua,Inactive,6'3",True,
,Mike,Rose,Inactive,6'4",True,
,Mac,McCain,Inactive,6'0",True,
,Quandre,Mosely,Inactive,6'2",True,
,Devin,Carter,Inactive,6'4",True,
,Mark,Evans II,Inactive,6'4",True,
,Chris,Wilcox,Inactive,6'2",False,
,Badara,Traore,Inactive,6'7",True,
,Jesper,Horsted,Inactive,6'3",True,
,Joejuan,Williams,Inactive,6'3",False,
,Walter,Palmore,Inactive,6'4",True,
,James,Robinson,Inactive,5'9",True,
,Andrew,Dowell,Inactive,6'1",True,
,Jesse,Davis,Inactive,6'6",True,
,Rudy,Ford,Inactive,6'0",False,
,Jacob,Hollister,Inactive,6'4",True,
,Ike,Boettger,Inactive,6'6",True,
,Tae,Davis,Inactive,6'0",True,
,Kevin,Rader,Inactive,6'4",True,
,Breon,Borders,Inactive,6'0",True,
,Jalen,Mayfield,Inactive,6'5",False,
,DeWayne,McBride,Inactive,5'10",False,
,Justin,Hall,Inactive,5'8",True,
,Mohamed,Ibrahim,Inactive,5'8",True,
,Matt,Corral,Inactive,6'2",False,
,Darrian,Beavers,Inactive,6'4",False,
,Marcus,McKethan,Inactive,6'7",False,
,Chuck,Filiaga,Inactive,6'6",True,
,Clayton,Isbell,Inactive,6'2",True,
,Owen,Porter,Inactive,6'3",True,
,Lorenzo,Lingard,Inactive,6'0",True,
,Ayir,Asante,Inactive,6'0",True,
,Trey,Kiser,Inactive,6'0",True,
,Dimitri,Stanley,Inactive,6'0",True,
,Shon,Stephens,Inactive,5'9",True,
,Keonte,Schad,Inactive,6'2",True,
,Gemon,Green,Inactive,6'1",True,
,Spencer,Waege,Inactive,6'5",True,
,Christian,Young,Inactive,6'1",True,
,Henry,Pearson,Inactive,6'2",True,
,Zach,Morton,Inactive,6'5",True,
,Jason,Poe,Inactive,6'1",True,
,Nate,McCrary,Inactive,6'0",True,
,Austin,Watkins Jr.,Inactive,6'3",True,
,Terrell,Lewis,Inactive,6'5",False,
,Tyree,Gillespie,Inactive,6'0",False,
,Deadrin,Senat,Inactive,6'0",False,
,Sean,Ryan,Inactive,6'3",True,
,Alex,Gubner,Inactive,6'3",True,
,Jaaron,Hayek,Inactive,6'0",True,
,Griffin,McDowell,Inactive,6'4",True,
,Isaiah,Washington,Inactive,6'2",True,
,Mike,Rigerman,Inactive,6'2",True,
,Darrell,Simpson,Inactive,6'6",True,
,Randen,Plattner,Inactive,6'2",True,
,Riley,Sharp,Inactive,6'5",True,
,Phillip,Brooks,Inactive,5'7",True,
,Nick,Torres,Inactive,6'6",True,
,Tramel,Walthour,Inactive,6'3",True,
,Kyle,Sheets,Inactive,6'4",True,
,Griffin,Hebert,Inactive,6'1",True,
,Boston,Scott,Inactive,5'6",False,
,Blake,Larson,Inactive,6'7",True,
,Matt,Hankins,Inactive,5'11",True,
,Jalen,Wayne,Inactive,6'2",True,
,Jaylin,Williams,Inactive,5'10",True,
,Ty,Scott,Inactive,6'1",True,
,Ty,Nsekhe,Inactive,6'8",True,
,Shaquan,Davis,Inactive,6'5",True,
,A.J.,Thomas,Inactive,6'2",True,
,Yvandy,Rigby,Inactive,6'1",True,
,Joe,Evans,Inactive,6'1",True,
,Luke,Benson,Inactive,6'4",True,
,Tracy,Walker III,Inactive,6'1",False,Out
,Ro,Torrence,Inactive,6'3",True,
,Seth,Vernon,Inactive,6'5",True,
,Jack,Colletto,Inactive,6'3",True,
,Jalen,Elliott,Inactive,6'1",True,
,Matt,Gotel,Inactive,6'1",True,
,Phalen,Sanford,Inactive,5'11",True,
,Jalen,Jackson,Inactive,5'9",True,
,Anthony,Hines,Inactive,6'3",True,
,Matthew,McCrane,Inactive,5'9",True,
,LJ,Davis,Inactive,6'1",True,
,DJ,Williams,Inactive,6'2",False,
,Caden,Sterns,Inactive,6'1",False,
,Devin,Richardson,Inactive,6'2",True,
,Jaray,Jenkins,Inactive,6'2",True,
,Kehinde,Oginni,Inactive,6'6",True,
,Ahmarean,Brown,Inactive,5'8",True,
,Phil,Hoskins,Inactive,6'5",False,
,Shaq,Lawson,Inactive,6'3",False,
,Marquis,Haynes Sr.,Inactive,6'2",False,
,Johnathan,Abram,Inactive,5'11",False,
,Chris,Reed,Inactive,6'3",True,
,Eric,Garror,Inactive,5'8",True,
,Tre'Quan,Smith,Inactive,6'2",False,
,Trent,Pennix,Inactive,6'2",True,
,Keandre,Jones,Inactive,6'3",True,
,Sheldrick,Redwine,Inactive,6'0",False,
,Chris,Russell,Inactive,6'1",True,
,Parker,Hesse,Inactive,6'3",True,
,Zach,VanValkenburg,Inactive,6'4",True,
,Sam,Wiglusz,Inactive,6'0",True,
,Marcus,Simms,Inactive,6'0",True,
,Keion,Crossen,Inactive,5'10",False,
,Anderson,Hardy,Inactive,6'6",True,
,Lucas,Havrisik,Inactive,6'2",True,
,Lawrence,Guy Sr.,Inactive,6'4",False,
,Ethan,Fernea,Inactive,6'0",True,
,Ryan,Sanborn,Inactive,6'3",True,
,Matt,Overton,Inactive,6'0",True,
,Marquise,Blair,Inactive,6'1",False,
,Tanner,Muse,Inactive,6'2",False,
,Jake,Funk,Inactive,5'10",False,
,Niko,Lalos,Inactive,6'5",True,
,La'Mical,Perine,Inactive,5'11",False,
,Rodney,Williams,Inactive,6'4",True,
,Nick,Thurman,Inactive,6'4",True,
,Connor,Williams,Inactive,6'5",False,
,Adrian,Amos,Inactive,6'0",False,
,Nate,Davis,Inactive,6'3",False,
,Ralen,Goforth,Inactive,6'1",True,
,Peter,Bowden,Inactive,6'2",True,
,Miller,Forristall,Inactive,6'5",True,
,Cole,Spencer,Inactive,6'3",True,
,David,Anenih,Inactive,6'2",True,
,Trevon,Wesco,Inactive,6'3",False,
,Jalen,Guyton,Inactive,6'1",True,
,Cam,Johnson,Inactive,6'0",True,
,Genard,Avery,Inactive,6'0",False,
,Marcus,Rosemy-Jacksaint,Inactive,6'1",True,
,Derek,Rivers,Inactive,6'5",False,
,Faion,Hicks,Inactive,5'10",False,
,N'Keal,Harry,Inactive,6'3",False,
,Connor,McGovern,Inactive,6'4",False,
,Sam,Pinckney,Inactive,6'4",True,
,Trenton,Gill,Inactive,6'4",False,
,Marquan,McCall,Inactive,6'3",True,
,Jakeem,Grant,Inactive,5'7",False,
,Dane,Cruikshank,Inactive,6'1",False,
,Spencer,Rolland,Inactive,6'6",True,
,Ty,Zentner,Inactive,6'2",True,
,Keith,Ismael,Inactive,6'3",False,
,Alex,Leatherwood,Inactive,6'5",False,
,Kadarius,Toney,Inactive,6'0",False,
,Odell,Beckham Jr.,Inactive,5'11",False,
,Takk,McKinley,Inactive,6'2",False,
,Matt,Haack,Inactive,6'0",True,
,Kendal,Vickers,Inactive,6'3",True,
,Roderic,Teamer,Inactive,6'0",True,
,Jordan,Kunaszyk,Inactive,6'3",True,
,Devere,Levelston,Inactive,6'3",True,
,Tanner,Brown,Inactive,6'0",True,
,Dillon,Johnson,Inactive,6'0",True,
,Anthony,Brown,Inactive,5'11",False,
,David,Bada,Inactive,6'4",True,
,Brandon,Joseph,Inactive,6'0",True,
,David,Perales,Inactive,6'3",True,
,Ade,Ogundeji,Inactive,6'4",False,
,T.Y.,McGill,Inactive,6'0",True,
,David,Long Jr.,Inactive,5'11",False,
,DJ,Coleman,Inactive,6'5",True,
,Brayden,Narveson,Inactive,6'0",True,
,Kellen,Diesch,Inactive,6'7",True,
,Coy,Cronk,Inactive,6'4",True,
,Kelvin,Joseph,Inactive,6'1",False,
,Markus,Bailey,Inactive,6'1",False,
,Tony,Jones,Inactive,5'11",True,
,Hassan,Hall,Inactive,5'10",True,
,Keshawn,Banks,Inactive,6'3",True,
,Praise,Olatoke,Inactive,6'2",True,
,Rashaan,Evans,Inactive,6'2",False,
,Nathan,Peterman,Inactive,6'2",False,
,Cameron,Tom,Inactive,6'4",True,
,Jaelen,Gill,Inactive,6'0",True,
,Brandon,Bouyer-Randle,Inactive,6'2",True,
,Jacob,Kibodi,Inactive,6'1",True,
,Aidan,Robbins,Inactive,6'2",True,
,Dee,Delaney,Inactive,5'11",True,
,Ezekiel,Elliott,Inactive,6'0",False,
,Dalvin,Cook,Inactive,5'10",False,
,Jalen,Dalton,Inactive,6'6",True,
,Cam,Fleming,Inactive,6'5",False,
,Jeremy,Flax,Inactive,6'5",True,
,Dashaun,Mallory,Inactive,6'1",True,
,Deshaun,Fenwick,Inactive,6'1",True,
,Micah,Baskerville,Inactive,6'0",True,
,Alex,McGough,Inactive,6'3",False,
,Tyler,Shatley,Inactive,6'3",True,
,Trysten,Hill,Inactive,6'3",False,
,Michael,Tutsie,Inactive,5'11",True,
,Matthew,Jackson,Inactive,6'1",True,
,Kalen,DeLoach,Inactive,6'1",True,
,Jason,Peters,Inactive,6'4",True,
,Eric,Tomlinson,Inactive,6'6",True,
,Eddie,Jackson,Inactive,6'0",False,
,Jake,Luton,Inactive,6'6",False,
,Jake,Johanning,Inactive,6'2",True,
,John Samuel,Shenker,Inactive,6'4",True,
,Jotham,Russell,Inactive,6'4",True,
,Mitchell,Wilcox,Inactive,6'4",True,
,Yannick,Ngakoue,Inactive,6'3",False,
,Isaiah,McKenzie,Inactive,5'7",False,
,Cam,Brown,Inactive,6'5",False,
,Carter,Coughlin,Inactive,6'3",False,
,Eric,Rowe,Inactive,6'1",False,
,Ayo,Oyelola,Inactive,5'11",True,
,Zyon,Gilbert,Inactive,6'0",True,
,Jermaine,Jackson,Inactive,5'7",True,
,Trajan,Jeffcoat,Inactive,6'4",True,
,Cody,Thompson,Inactive,6'2",True,
,Rashaad,Penny,Inactive,5'11",False,
,Cam,Sims,Inactive,6'5",True,
,Jontrey,Hunter,Inactive,6'2",True,
,Christian,Duffie,Inactive,6'5",True,
,Ireland,Brown,Inactive,6'3",True,
,Anthony,Sao,Inactive,6'1",True,
,Nolan,Potter,Inactive,6'6",True,
,Gavin,Hardison,Inactive,6'2",True,
,Tyler,Vrabel,Inactive,6'6",True,
,Daviyon,Nixon Sr.,Inactive,6'3",False,
,Mathew,Sexton,Inactive,5'10",True,
,Josiah,Scott,Inactive,5'9",False,
,Markus,Golden,Inactive,6'2",False,
,Trenton,Thompson,Inactive,6'1",True,
,Keilahn,Harris,Inactive,5'10",True,
,Ja'Mion,Franklin,Inactive,6'1",True,
,Jordan,Toles,Inactive,6'1",True,
,Rayshad,Nichols,Inactive,6'2",True,
,DeVante,Parker,Inactive,6'3",False,
,Bravvion,Roy,Inactive,6'1",False,
,David,Ugwoegbu,Inactive,6'4",True,
,Rason,Williams II,Inactive,6'5",True,
,Rodney,Mathews,Inactive,6'1",True,
,TaMerik,Williams,Inactive,6'0",True,
,Andrew,Whitaker,Inactive,6'0",True,
,Ricky,Person Jr.,Inactive,6'0",True,
,Corey,Linsley,Inactive,6'3",False,
,Brian,Allen,Inactive,6'2",False,
,Jalen,Camp,Inactive,6'2",False,
,Jacob,Eason,Inactive,6'6",False,
,Jack,Podlesny,Inactive,6'0",True,
,Lonnie,Phelps,Inactive,6'2",True,
,James,Turner,Inactive,6'0",True,
,Jacob,Sirmon,Inactive,6'4",True,
,Rory,Starkey,Inactive,6'0",True,
,DyShawn,Gales,Inactive,5'10",True,
,Tre,Mosley,Inactive,6'1",True,
,Patrick,Laird,Inactive,6'1",True,
,Isaiah,Buggs,Inactive,6'3",False,Out
,Josh,Pederson,Inactive,6'5",True,
,Wayne,Ruby,Inactive,6'1",True,
,Eyabi,Okie-Anoma,Inactive,6'5",True,
,Izaiah,Gathings,Inactive,6'4",True,
,Gerrit,Prince,Inactive,6'4",True,
,Xavier,White,Inactive,5'10",True,
,Dylan,Leonard,Inactive,6'5",True,
,Corey,Crooms,Inactive,5'11",True,
,Byron,Vaughns,Inactive,6'3",True,
,Kenny,Logan Jr.,Inactive,6'0",True,
,Gareon,Conley,Inactive,6'0",False,
,John,Morgan III,Inactive,6'1",True,
,Nathan,Rourke,Inactive,6'1",True,
,Robert,Burns,Inactive,5'11",True,
,Quincy,Roche,Inactive,6'3",False,
,Austin,Mack,Inactive,6'2",True,
,Jeff,Gunter,Inactive,6'4",False,
,Jeff,Smith,Inactive,6'1",True,
,Casey,Bauman,Inactive,6'6",True,
,Jabril,Cox,Inactive,6'3",False,
,Ramiz,Ahmed,Inactive,6'0",True,
,Chase,Claypool,Inactive,6'4",False,
,Tyler,Murray,Inactive,6'1",True,
,Bryan,Thompson,Inactive,6'1",True,
,Zack,Annexstad,Inactive,6'3",True,
,Randy,Gregory,Inactive,6'5",False,
,Rasheem,Green,Inactive,6'4",False,
,Don,Callis,Inactive,5'10",True,
,Devonnsha,Maxwell,Inactive,6'2",True,
,Brevin,Easton,Inactive,5'10",True,
,James,Washington,Inactive,6'1",False,
,Ezekiel,Vandenburgh,Inactive,6'4",True,
,Nash,Jensen,Inactive,6'4",True,
,Tayvion,Robinson,Inactive,5'10",True,
,Lawrence,Keys,Inactive,5'11",True,
,Jerry,Jacobs,Inactive,5'11",True,
,Max,Duggan,Inactive,6'1",False,
,Micheal,Mason,Inactive,6'3",True,
,Leon,Johnson,Inactive,6'5",True,
,Shaka,Toney,Inactive,6'3",False,
,Ben,Mason,Inactive,6'3",False,
,Vincent,Gray,Inactive,6'2",True,
,Daniel,Arias,Inactive,6'3",True,
,Joe,Shimko,Inactive,6'0",True,
,Bo,Bauer,Inactive,6'3",True,
,J.C.,Hassenauer,Inactive,6'2",True,
,Mike,Purcell,Inactive,6'3",True,
,Erik,Harris,Inactive,6'2",True,
,Pat,Elflein,Inactive,6'2",False,
,X'Zauvea,Gadlin,Inactive,6'3",True,
,Jordan,Terrell,Inactive,5'10",True,
,Briason,Mays,Inactive,6'4",True,
,Devron,Harper,Inactive,5'9",True,
,Khyree,Jackson,Inactive,6'4",False,
,Craig,James,Inactive,5'10",True,
,Matt,Farniok,Inactive,6'5",False,
,Aaron,Robinson,Inactive,6'1",False,
,Tae,Hayes,Inactive,5'9",True,
,Tarik,Cohen,Inactive,5'6",False,
,Tyreek,Johnson,Inactive,6'3",True,
,Markese,Stepp,Inactive,6'1",True,
,Colby,Suits,Inactive,6'4",True,
,Vitaliy,Gurman,Inactive,6'3",True,
,Alex,Akingbulu,Inactive,6'5",True,
,Nate,Latu,Inactive,6'4",True,
,Nouri,Nouili,Inactive,6'4",True,
,Tommy,Hudson,Inactive,6'5",True,
,Nathan,Pickering,Inactive,6'4",True,
,Keelan,Doss,Inactive,6'3",True,
,Kemoko,Turay,Inactive,6'5",False,
,Myles,Jones,Inactive,6'4",True,
,Hamze,El-Zayat,Inactive,5'8",True,
,J.D.,DiRenzo,Inactive,6'6",True,
,Daewood,Davis,Inactive,6'2",True,
,Curtis,Hodges,Inactive,6'8",True,
,Kalon,Barnes,Inactive,6'0",False,
,Malik,Jefferson,Inactive,6'2",False,
,Nathan,Meadors,Inactive,5'9",True,
,Austin,Bryant,Inactive,6'5",False,
,Frank,Darby,Inactive,6'1",False,
,Kaleb,Ford-Dement,Inactive,5'11",True,
,Ty,James,Inactive,6'2",True,
,Trey,Knox,Inactive,6'3",True,
,Jacobi,Francis,Inactive,5'11",True,
,Sammis,Reyes,Inactive,6'7",True,
,Calvin,Munson,Inactive,6'1",True,
,Bobby,McCain,Inactive,5'10",False,
,Alex,Erickson,Inactive,6'0",True,
,Scott,Quessenberry,Inactive,6'4",False,
,Jaxon,Janke,Inactive,6'3",True,
,Joseph,Ngata,Inactive,6'3",True,
,Kevin,Strong,Inactive,6'4",True,
,Efe,Obada,Inactive,6'6",True,
,Cameron,Erving,Inactive,6'5",False,
,Micah,Hyde,Inactive,6'0",False,
,Kareem,Jackson,Inactive,5'10",False,
,Eli,Ankou,Inactive,6'3",True,
,Anthony,Brown,Inactive,6'1",True,
,Tyreek,Maddox-Williams,Inactive,6'0",True,
,Nick,Broeker,Inactive,6'4",False,
,Ochaun,Mathis,Inactive,6'5",False,
,Nick,Muse,Inactive,6'5",False,
,Tariq,Castro-Fields,Inactive,6'1",False,
,Dorian,Thompson-Robinson,Inactive,6'2",False,
,Andrew,Booth,Inactive,6'0",False,
,Justin,Rogers,Inactive,6'2",False,
,Dallas,Gant,Inactive,6'2",True,
,A.J.,Woods,Inactive,5'9",True,
,Laekin,Vakalahi,Inactive,6'5",True,
,La'el,Collins,Inactive,6'4",True,
,Saahdiq,Charles,Inactive,6'4",False,
,Kemon,Hall,Inactive,5'11",True,Out
,Avery,Williams,Inactive,5'9",False,
,Troy,Pride Jr.,Inactive,5'11",False,
,Michael,Ojemudia,Inactive,6'1",False,
,Ife,Adeyi,Inactive,5'10",True,
,Jereme,Robinson,Inactive,6'3",True,
,Tyler,Neville,Inactive,6'3",True,
,Taylor,Morin,Inactive,5'11",True,
,Joe,Evans,Inactive,6'2",True,
,Lance,Dixon,Inactive,6'2",True,
,Mike,Smith,Inactive,6'1",True,
,Shunderrick,Powell,Inactive,5'7",True,
,Maxen,Hook,Inactive,6'0",True,
,Montrell,Johnson Jr.,Inactive,5'11",True,
,Mac,Dalena,Inactive,5'11",True,
,Kylan,Guidry,Inactive,6'4",True,
,Nash,Jones,Inactive,6'5",True,
,Jaylen,Jones,Inactive,6'1",True,
,Stevo,Klotz,Inactive,6'4",True,
,Corey,Stewart,Inactive,6'6",True,
,Jacobe,Covington,Inactive,6'2",True,
,Glendon,Miller,Inactive,6'2",True,
,Joey,Lombard,Inactive,6'5",True,
,Ryan,Nelson,Inactive,6'6",True,
,Key'Shawn,Smith,Inactive,6'1",True,
,Major,Williams,Inactive,6'1",True,
,Nate,Matlack,Inactive,6'5",True,
,Xander,Mueller,Inactive,6'3",True,
,Harrison,Hand,Inactive,5'11",False,
,Jaret,Patterson,Inactive,5'8",True,
,Taylor,Heinicke,Inactive,6'1",True,
,Geor'quarius,Spivey,Inactive,6'5",True,
,Elijhah,Badger,Inactive,6'1",True,
,Jaylen,Johnson,Inactive,6'2",True,
,Tre'Mon,Morris-Brash,Inactive,6'2",True,
,Karsen,Barnhart,Inactive,6'5",True,
,Michael,Wiley,Inactive,5'10",True,
,Brenden,Rice,Inactive,6'3",False,
,Nehemiah,Shelton,Inactive,6'2",True,
,Azizi,Hearn,Inactive,6'2",True,
,BJ,Thompson,Inactive,6'6",False,
,Eric,Scott Jr.,Inactive,6'2",False,
,Nesta Jade,Silvera,Inactive,6'2",False,
,Owen,Carney,Inactive,6'3",True,
,Christopher,Hinton,Inactive,6'4",True,
,Josh,Thompson,Inactive,6'0",True,
,Mike,Greene,Inactive,6'3",True,
,Jose,Ramirez,Inactive,6'2",False,
,Jashaun,Corbin,Inactive,5'11",True,
,Jase,McClellan,Inactive,5'11",False,
,Elijah,Dotson,Inactive,5'9",True,
,Raiqwon,O'Neal,Inactive,6'4",True,
,Owen,Wright,Inactive,5'9",True,
,Jesse,Matthews,Inactive,6'0",True,
,Matthew,Cindric,Inactive,6'4",True,
,Antonio,Grier Jr.,Inactive,6'1",True,
,Morgan,Fox,Inactive,6'3",True,
,Kyle,Trask,Inactive,6'5",False,
,Henry,Black,Inactive,6'0",True,
,Eric,Banks,Inactive,6'5",True,
,Grayland,Arnold,Inactive,5'10",True,
,Lamar,Jackson,Inactive,6'2",True,
,Ben,DiNucci,Inactive,6'2",False,
,Caleb,Johnson,Inactive,6'2",True,
,Jacob,Harris,Inactive,6'5",False,
,Jake,Hanson,Inactive,6'4",False,
,JayVian,Farr,Inactive,5'9",True,
,Warren,Peeples,Inactive,6'2",True,
,Dvon,J-Thomas,Inactive,6'1",True,
,Will,Brooks,Inactive,6'0",True,
,Jordan,Williams,Inactive,6'6",True,
,Roman,Parodie,Inactive,6'2",True,
,Nick,Kubitz,Inactive,6'3",True,
,Shilo,Sanders,Inactive,6'0",True,
,Desmond,Watson,Inactive,6'5",True,
,Quincy,Skinner Jr.,Inactive,6'2",True,
,Simeon,Barrow Jr.,Inactive,6'3",True,
,Payton,Thorne,Inactive,6'2",True,
,Jamoi,Mayes,Inactive,5'10",True,
,Rashod,Owens,Inactive,6'2",True,
,Jason,Ivey,Inactive,6'5",True,
,Caleb,Etienne,Inactive,6'7",True,
,Kisean,Johnson,Inactive,6'1",True,
,Quali,Conley,Inactive,5'10",True,
,Dartanyan,Tinsley,Inactive,6'3",True,
,Shaquan,Loyal,Inactive,6'0",True,
,Mitch,Van Vooren,Inactive,6'5",True,
,Nate,Brooks,Inactive,6'0",True,
,Diontae,Johnson,Inactive,5'10",False,
,Jackson,Barton,Inactive,6'7",False,
,McTelvin,Agim,Inactive,6'3",False,
,Dustin,Hopkins,Inactive,6'2",False,
,Taven,Bryan,Inactive,6'4",False,
,Tony,Brown II,Inactive,6'0",True,
,Lorenzo,Thompson,Inactive,6'6",True,
,Andrew,Raym,Inactive,6'4",True,
,Jaylen,Key,Inactive,6'2",False,
,Bucky,Williams,Inactive,6'3",True,
,Craig,Young,Inactive,6'3",True,
,Lance,Robinson,Inactive,5'10",True,
,Cole,Burgess,Inactive,6'1",True,
,Marvin,Moody,Inactive,6'1",True,
,Chase,Cota,Inactive,6'4",True,
,Tanner,McLachlan,Inactive,6'5",False,
,Javion,Cohen,Inactive,6'4",True,
,Raymond,Johnson III,Inactive,6'3",True,
,Andrew,Stueber,Inactive,6'7",False,
,Cal,Adomitis,Inactive,6'2",True,
,Christian,Holmes,Inactive,6'1",False,
,Keenan,Isaac,Inactive,6'3",True,
,Titus,Leo,Inactive,6'3",False,
,Charlie,Thomas III,Inactive,6'3",True,
,Sebastian,Gutierrez,Inactive,6'5",True,
,Jalen,McKenzie,Inactive,6'5",True,
,Dequan,Jackson,Inactive,6'1",True,
,Mason,Brooks,Inactive,6'6",True,
,Ben,Stille,Inactive,6'4",True,
,Aaron,Shampklin,Inactive,5'10",True,
,Jason,Bean,Inactive,6'2",True,
,Ajou,Ajou,Inactive,6'3",True,
,Marcus,Haynes,Inactive,6'4",True,
,Andrew,Armstrong,Inactive,6'4",True,
,Alex,Johnson,Inactive,6'0",True,
,Grayson,Murphy,Inactive,6'2",True,
,Bayron,Matos,Inactive,6'7",True,
,Mike,Boone,Inactive,5'10",True,
,Pharaoh,Brown,Inactive,6'5",True,
,Josh,Tupou,Inactive,6'3",True,
,Mike,Hilton,Inactive,5'9",True,
,Cameron,Dantzler,Inactive,6'2",False,
,Jackson,Carman,Inactive,6'5",False,
,Duke,Shelley,Inactive,5'9",False,
,Kendall,Sheffield,Inactive,5'10",False,
,Chris,Myarick,Inactive,6'5",True,
,Jake,Chaney,Inactive,5'11",True,
,Joseph,Vaughn,Inactive,6'3",True,
,Ladarius,Tennison,Inactive,5'10",True,
,Addison,West,Inactive,6'3",True,
,Solomon,DeShields,Inactive,6'2",True,
,Desmond,Little,Inactive,6'4",True,
,Landon,Parker,Inactive,6'2",True,
,Marshall,Foerner,Inactive,6'6",True,
,Devonta,Davis,Inactive,6'3",True,
,Maddux,Trujillo,Inactive,6'0",True,
,Blayne,Taylor,Inactive,6'4",True,
,Tyler,Kahmann,Inactive,6'2",True,
,Nate,Noel,Inactive,5'9",True,
,Ethan,Robinson,Inactive,6'0",True,
,BJ,Mayes,Inactive,6'0",True,
,Nay'Quan,Wright,Inactive,5'9",True,
,BJ,Adams,Inactive,6'3",True,
,Eugene,Asante,Inactive,6'1",True,
,Jacolby,George,Inactive,5'11",True,
,Mello,Dotson,Inactive,6'0",True,
,Kobe,Hudson,Inactive,6'0",True,
,Luke,Kandra,Inactive,6'4",True,
,J.J.,Weaver,Inactive,6'4",True,
,Isaac,Gifford,Inactive,6'0",True,
,Cam,Camper,Inactive,6'3",True,
,John,Copenhaver,Inactive,6'3",True,
,James,Carpenter,Inactive,6'2",True,
,Eli,Pancol,Inactive,6'3",True,
,Doneiko,Slaughter,Inactive,6'0",True,
,Aydan,White,Inactive,6'0",True,
,Steven,Losoya,Inactive,6'3",True,
,Kayron,Lynch-Adams,Inactive,5'10",True,
,JaTravis,Broughton,Inactive,5'11",True,
,Darius,Lassiter,Inactive,6'2",True,
,Dorian,Singer,Inactive,6'0",True,
,Tremayne,Anchrum,Inactive,6'2",False,
,Bryce,Perkins,Inactive,6'3",True,
,Matthew,Wright,Inactive,5'11",True,
,Trenton,Irwin,Inactive,6'2",True,
,Tyler,Mabry,Inactive,6'3",True,
,Dominique,Dafney,Inactive,6'3",True,
,John,Wolford,Inactive,6'1",True,
,Jack,Plummer,Inactive,6'5",True,
,Jacoby,Windmon,Inactive,6'2",True,
,Shawn,Bowman,Inactive,6'4",True,
,Shemar,Bartholomew,Inactive,6'1",True,
,T.J.,Luther,Inactive,6'1",True,
,Emani,Bailey,Inactive,5'7",True,
,De'Antre,Prince,Inactive,6'0",False,
,Tre,Swilling,Inactive,6'0",True,
,Ja'Tyre,Carter,Inactive,6'3",False,
,Kevin,Harris,Inactive,5'10",False,
,Raheem,Blackshear,Inactive,5'9",True,
,Cole,Fotheringham,Inactive,6'4",True,
,Alec,Lindstrom,Inactive,6'3",True,
,Tyrese,Robinson,Inactive,6'3",True,
,Isaiah,Bolden,Inactive,6'2",False,
,Keondre,Coburn,Inactive,6'2",False,
,Jaheim,Bell,Inactive,6'2",False,
,Gottlieb,Ayedze,Inactive,6'4",True,
,Ovie,Oghoufo,Inactive,6'4",True,
,Amari,Gainer,Inactive,6'3",True,
,Trey,Taylor,Inactive,6'0",False,
,Michael,Barrett,Inactive,6'0",False,
,Micah,Bernard,Inactive,6'0",True,
,Gee,Scott Jr.,Inactive,6'3",True,
,Kyle,Peko,Inactive,6'1",True,
,Jaylon,Smith,Inactive,6'2",False,
,Amari,Cooper,Inactive,6'1",False,
,Marquez,Callaway,Inactive,6'2",True,
,Collin,Johnson,Inactive,6'5",False,
,Philip,Blidi,Inactive,6'3",True,
,Jordan,Polk,Inactive,5'11",True,
,Cam,Riley,Inactive,6'4",True,
,Brandon,Crossley,Inactive,5'11",True,
,Ketron,Jackson Jr.,Inactive,6'1",True,
,Shane,Watts,Inactive,5'9",True,
,R.J.,Moten,Inactive,6'0",True,
,Tank,Booker,Inactive,6'4",True,
,Hudson,Clark,Inactive,6'0",True,
,Parker,Clements,Inactive,6'6",True,
,Jarrod,Hufford,Inactive,6'3",True,
,John,Humphrey,Inactive,6'2",True,
,Ben,Wooldridge,Inactive,6'2",True,
,Matt,Jones,Inactive,6'2",True,
,Phil,Lutz,Inactive,6'0",True,
,Jah,Joyner,Inactive,6'4",True,
,Jahvaree,Ritzie,Inactive,6'4",True,
,Tyreem,Powell,Inactive,6'5",True,
,James,Burnip,Inactive,6'6",True,
,Marcus,Yarns,Inactive,5'11",True,
,Jasheen,Davis,Inactive,6'3",True,
,Bryson,Green,Inactive,6'1",True,
,Oscar,Cardenas,Inactive,6'4",True,
,Omari,Thomas,Inactive,6'4",True,
,Moochie,Dixon,Inactive,6'0",True,
,Nate,McCollum,Inactive,5'9",True,
,Jonathan,Mendoza,Inactive,6'9",True,
,Roderick,Daniels Jr.,Inactive,5'9",True,
,Patrick,Jenkins,Inactive,6'2",True,
,Mike,Panasiuk,Inactive,6'4",True,
,Royce,Newman,Inactive,6'5",False,
,Dante,Pettis,Inactive,6'2",False,
,Josiah,Ezirim,Inactive,6'6",False,
,Jaden,Davis,Inactive,5'10",False,
,Kyle,Hergel,Inactive,6'2",True,
,Sincere,Haynesworth,Inactive,6'1",True,
